subindex,time,rssi,noise,nrx,ntx,lat,lon,node,role,pos,power,rate,size,distance
37,1900-01-01 13:59:18.562809149,,,,40.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
38,1900-01-01 13:59:18.892285686,,,,41.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
39,1900-01-01 13:59:19.221800982,,,,42.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
40,1900-01-01 13:59:19.551214389,,,,43.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
41,1900-01-01 13:59:19.880742852,,,,44.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
42,1900-01-01 13:59:20.210275481,,,,45.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
43,1900-01-01 13:59:20.539728296,,,,46.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
44,1900-01-01 13:59:20.869225351,,,,47.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
45,1900-01-01 13:59:21.198739740,,,,48.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
46,1900-01-01 13:59:21.528173240,,,,49.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
47,1900-01-01 13:59:21.857721499,,,,50.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
48,1900-01-01 13:59:22.187181591,,,,51.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
49,1900-01-01 13:59:22.516688572,,,,52.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
50,1900-01-01 13:59:22.846172554,,,,53.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
51,1900-01-01 13:59:23.175635739,,,,54.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
52,1900-01-01 13:59:23.505163313,,,,55.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
53,1900-01-01 13:59:23.834560238,,,,56.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
54,1900-01-01 13:59:24.164124683,,,,57.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
55,1900-01-01 13:59:24.493511219,,,,58.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
56,1900-01-01 13:59:24.823014553,,,,59.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
57,1900-01-01 13:59:25.152558145,,,,60.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
58,1900-01-01 13:59:25.482033737,,,,61.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
59,1900-01-01 13:59:25.811437311,,,,62.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
60,1900-01-01 13:59:26.140995496,,,,63.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
61,1900-01-01 13:59:26.470492366,,,,64.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
62,1900-01-01 13:59:26.800017885,,,,65.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
63,1900-01-01 13:59:27.129447792,,,,66.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
64,1900-01-01 13:59:27.458927218,,,,67.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
65,1900-01-01 13:59:27.788453662,,,,68.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
66,1900-01-01 13:59:27.117954254,,,,69.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
67,1900-01-01 13:59:28.447412569,,,,70.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
68,1900-01-01 13:59:28.776849976,,,,71.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
69,1900-01-01 13:59:28.106372957,,,,72.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
70,1900-01-01 13:59:29.435816661,,,,73.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
71,1900-01-01 13:59:29.765346827,,,,74.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
72,1900-01-01 13:59:29.948038640,,,,75.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
73,1900-01-01 13:59:30.424312475,,,,76.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
74,1900-01-01 13:59:30.753770197,,,,77.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
75,1900-01-01 13:59:30.833179190,,,,78.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
76,1900-01-01 13:59:31.412717604,,,,79.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
77,1900-01-01 13:59:31.742235474,,,,80.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
78,1900-01-01 13:59:31.717405850,,,,81.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
79,1900-01-01 13:59:32.401243752,,,,82.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
80,1900-01-01 13:59:32.730762233,,,,83.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
81,1900-01-01 13:59:32.602356590,,,,84.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
82,1900-01-01 13:59:33.389733510,,,,85.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
83,1900-01-01 13:59:33.719158344,,,,86.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
84,1900-01-01 13:59:33.486626030,,,,87.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
85,1900-01-01 13:59:34.378143399,,,,88.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
86,1900-01-01 13:59:34.707653584,,,,89.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
87,1900-01-01 13:59:34.371720650,,,,90.0,40.790465,-8.674706,1,tx,2,10,2400,32,296.6879706958087
0,1900-01-01 15:40:25.874692164,,,,1.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
1,1900-01-01 15:40:25.208696127,,,,4.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
2,1900-01-01 15:40:26.538184960,,,,5.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
3,1900-01-01 15:40:26.867535182,,,,6.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
4,1900-01-01 15:40:26.196985181,,,,7.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
5,1900-01-01 15:40:27.526390200,,,,8.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
6,1900-01-01 15:40:27.855818644,,,,9.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
7,1900-01-01 15:40:27.185284588,,,,10.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
8,1900-01-01 15:40:27.514645088,,,,11.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
9,1900-01-01 15:40:28.844026255,,,,12.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
10,1900-01-01 15:40:28.173435699,,,,13.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
11,1900-01-01 15:40:28.502890588,,,,14.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
12,1900-01-01 15:40:29.832267958,,,,15.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
13,1900-01-01 15:40:29.161707698,,,,16.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
14,1900-01-01 15:40:29.491159272,,,,17.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
15,1900-01-01 15:40:30.820519050,,,,18.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
16,1900-01-01 15:40:30.149950346,,,,19.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
17,1900-01-01 15:40:30.479343327,,,,20.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
18,1900-01-01 15:40:31.808776845,,,,21.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
19,1900-01-01 15:40:31.138127697,,,,22.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
20,1900-01-01 15:40:31.467532512,,,,23.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
21,1900-01-01 15:40:32.796914586,,,,24.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
22,1900-01-01 15:40:32.126350067,,,,25.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
23,1900-01-01 15:40:32.455720270,,,,26.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
24,1900-01-01 15:40:33.785124252,,,,27.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
25,1900-01-01 15:40:33.114492251,,,,28.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
26,1900-01-01 15:40:33.443936436,,,,29.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
27,1900-01-01 15:40:34.773311566,,,,30.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
28,1900-01-01 15:40:34.102724751,,,,31.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
29,1900-01-01 15:40:34.432188288,,,,32.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
30,1900-01-01 15:40:35.761542491,,,,33.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
31,1900-01-01 15:40:35.909287500,,,,34.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
32,1900-01-01 15:40:35.420396454,,,,35.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
33,1900-01-01 15:40:36.749762768,,,,36.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
34,1900-01-01 15:40:36.792361020,,,,37.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
35,1900-01-01 15:40:36.408618731,,,,38.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
36,1900-01-01 15:40:37.738047860,,,,39.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
37,1900-01-01 15:40:37.674439530,,,,40.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
38,1900-01-01 15:40:37.396866471,,,,41.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
39,1900-01-01 15:40:38.726286489,,,,42.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
40,1900-01-01 15:40:38.556612110,,,,43.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
41,1900-01-01 15:40:38.385076248,,,,44.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
42,1900-01-01 15:40:39.714513841,,,,45.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
43,1900-01-01 15:40:39.438944890,,,,46.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
44,1900-01-01 15:40:39.373376785,,,,47.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
45,1900-01-01 15:40:40.702698692,,,,48.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
46,1900-01-01 15:40:40.320820250,,,,49.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
47,1900-01-01 15:40:40.361493840,,,,50.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
48,1900-01-01 15:40:41.690851914,,,,51.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
49,1900-01-01 15:40:41.202500620,,,,52.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
50,1900-01-01 15:40:41.349690006,,,,53.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
51,1900-01-01 15:40:42.679117172,,,,54.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
52,1900-01-01 15:40:42.854970900,,,,55.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
53,1900-01-01 15:40:42.337940376,,,,56.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
54,1900-01-01 15:40:43.667320949,,,,57.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
55,1900-01-01 15:40:43.996773042,,,,58.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
56,1900-01-01 15:40:43.326138542,,,,59.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
57,1900-01-01 15:40:44.655562449,,,,60.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
58,1900-01-01 15:40:44.984944023,,,,61.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
59,1900-01-01 15:40:44.314326597,,,,62.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
60,1900-01-01 15:40:45.643754578,,,,63.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
61,1900-01-01 15:40:45.973117170,,,,64.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
62,1900-01-01 15:40:45.302603763,,,,65.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
63,1900-01-01 15:40:46.632034633,,,,66.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
64,1900-01-01 15:40:46.961357170,,,,67.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
65,1900-01-01 15:40:46.290795484,,,,68.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
66,1900-01-01 15:40:47.620209632,,,,69.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
67,1900-01-01 15:40:47.949606873,,,,70.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
68,1900-01-01 15:40:47.279031891,,,,71.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
69,1900-01-01 15:40:48.608388261,,,,72.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
70,1900-01-01 15:40:48.937788946,,,,73.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
71,1900-01-01 15:40:48.267267446,,,,74.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
72,1900-01-01 15:40:49.596681539,,,,75.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
73,1900-01-01 15:40:49.926029261,,,,76.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
74,1900-01-01 15:40:49.255481797,,,,77.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
75,1900-01-01 15:40:50.584882075,,,,78.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
76,1900-01-01 15:40:50.914275649,,,,79.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
77,1900-01-01 15:40:50.243678556,,,,80.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
78,1900-01-01 15:40:51.573081000,,,,81.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
79,1900-01-01 15:40:51.902524093,,,,82.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
80,1900-01-01 15:40:51.231941167,,,,83.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
81,1900-01-01 15:40:52.561322926,,,,84.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
82,1900-01-01 15:40:52.890704925,,,,85.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
83,1900-01-01 15:40:52.220167647,,,,86.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
84,1900-01-01 15:40:53.549599240,,,,87.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
85,1900-01-01 15:40:53.878986480,,,,88.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
86,1900-01-01 15:40:53.208367554,,,,89.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
87,1900-01-01 15:40:54.537751073,,,,90.0,40.78047,-8.688765,1,tx,4,10,2400,32,1706.6812602662521
0,1900-01-01 15:23:07.356391467,,,,1.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
1,1900-01-01 15:23:08.690405930,,,,5.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
2,1900-01-01 15:23:08.198906340,,,,6.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
3,1900-01-01 15:23:08.349459374,,,,7.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
4,1900-01-01 15:23:09.678942392,,,,8.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
5,1900-01-01 15:23:09.846133700,,,,9.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
6,1900-01-01 15:23:09.337932540,,,,10.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
7,1900-01-01 15:23:10.667548077,,,,11.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
8,1900-01-01 15:23:10.996964614,,,,12.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
9,1900-01-01 15:23:10.326489077,,,,13.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
10,1900-01-01 15:23:11.656020799,,,,14.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
11,1900-01-01 15:23:11.985488761,,,,15.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
12,1900-01-01 15:23:11.315005521,,,,16.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
13,1900-01-01 15:23:12.644462483,,,,17.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
14,1900-01-01 15:23:12.974017409,,,,18.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
15,1900-01-01 15:23:12.303506520,,,,19.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
16,1900-01-01 15:23:13.632989686,,,,20.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
17,1900-01-01 15:23:13.962466168,,,,21.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
18,1900-01-01 15:23:13.291992427,,,,22.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
19,1900-01-01 15:23:14.621498871,,,,23.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
20,1900-01-01 15:23:14.950936186,,,,24.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
21,1900-01-01 15:23:14.280468871,,,,25.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
22,1900-01-01 15:23:15.609971167,,,,26.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
23,1900-01-01 15:23:15.939402407,,,,27.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
24,1900-01-01 15:23:15.268926666,,,,28.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
25,1900-01-01 15:23:16.598364999,,,,29.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
26,1900-01-01 15:23:16.927867166,,,,30.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
27,1900-01-01 15:23:16.257346795,,,,31.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
28,1900-01-01 15:23:17.586820332,,,,32.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
29,1900-01-01 15:23:17.916324610,,,,33.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
30,1900-01-01 15:23:17.245878628,,,,34.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
31,1900-01-01 15:23:18.575311239,,,,35.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
32,1900-01-01 15:23:18.904823628,,,,36.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
33,1900-01-01 15:23:18.234329628,,,,37.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
34,1900-01-01 15:23:19.563805405,,,,38.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
35,1900-01-01 15:23:19.893314479,,,,39.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
36,1900-01-01 15:23:19.222829627,,,,40.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
37,1900-01-01 15:23:20.552311979,,,,41.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
38,1900-01-01 15:23:20.881799812,,,,42.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
39,1900-01-01 15:23:20.211306645,,,,43.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
40,1900-01-01 15:23:21.540807571,,,,44.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
41,1900-01-01 15:23:21.870286033,,,,45.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
42,1900-01-01 15:23:21.199779200,,,,46.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
43,1900-01-01 15:23:22.529306255,,,,47.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
44,1900-01-01 15:23:22.858753959,,,,48.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
45,1900-01-01 15:23:22.188305810,,,,49.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
46,1900-01-01 15:23:22.517805514,,,,50.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
47,1900-01-01 15:23:23.847290958,,,,51.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
48,1900-01-01 15:23:23.176789569,,,,52.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
49,1900-01-01 15:23:23.506327661,,,,53.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
50,1900-01-01 15:23:24.835769846,,,,54.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
51,1900-01-01 15:23:24.165339605,,,,55.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
52,1900-01-01 15:23:24.494823346,,,,56.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
53,1900-01-01 15:23:25.824303512,,,,57.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
54,1900-01-01 15:23:25.153789327,,,,58.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
55,1900-01-01 15:23:25.483235605,,,,59.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
56,1900-01-01 15:23:26.812756642,,,,60.0,40.78513,-8.683242,1,tx,3,10,2400,32,1048.0721824514726
