subindex,time,rssi,noise,nrx,ntx,lat,lon,node,role,pos,power,rate,size,distance
52,1900-01-01 16:15:16.109093362,,,,56.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
53,1900-01-01 16:15:16.438530880,,,,57.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
54,1900-01-01 16:15:17.767992621,,,,58.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
55,1900-01-01 16:15:17.975044170,,,,59.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
56,1900-01-01 16:15:17.427009287,,,,60.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
57,1900-01-01 16:15:18.756427694,,,,61.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
58,1900-01-01 16:15:18.859093420,,,,62.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
59,1900-01-01 16:15:18.415380879,,,,63.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
60,1900-01-01 16:15:19.744890490,,,,64.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
61,1900-01-01 16:15:19.744542490,,,,65.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
62,1900-01-01 16:15:19.403812101,,,,66.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
63,1900-01-01 16:15:20.733377971,,,,67.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
64,1900-01-01 16:15:20.627753410,,,,68.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
65,1900-01-01 16:15:20.392216896,,,,69.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
66,1900-01-01 16:15:21.721780433,,,,70.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
67,1900-01-01 16:15:21.512092290,,,,71.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
68,1900-01-01 16:15:21.380681099,,,,72.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
69,1900-01-01 16:15:22.710195136,,,,73.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
70,1900-01-01 16:15:22.397191170,,,,74.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
71,1900-01-01 16:15:22.369155728,,,,75.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
72,1900-01-01 16:15:23.698641524,,,,76.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
73,1900-01-01 16:15:23.281210610,,,,77.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
74,1900-01-01 16:15:23.357625154,,,,78.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
75,1900-01-01 16:15:24.687066079,,,,79.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
76,1900-01-01 16:15:24.166135610,,,,80.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
77,1900-01-01 16:15:24.346012116,,,,81.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
78,1900-01-01 16:15:25.675532968,,,,82.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
79,1900-01-01 16:15:25.499478200,,,,83.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
80,1900-01-01 16:15:25.334390986,,,,84.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
81,1900-01-01 16:15:26.663882763,,,,85.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
82,1900-01-01 16:15:26.993370597,,,,86.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
83,1900-01-01 16:15:26.322839356,,,,87.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
84,1900-01-01 16:15:27.652237004,,,,88.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
85,1900-01-01 16:15:27.981786189,,,,89.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
86,1900-01-01 16:15:27.311206762,,,,90.0,40.77559,-8.692361,1,tx,5,17,2400,32,2275.8843615175206
0,1900-01-01 14:16:17.799278023,,,,1.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
1,1900-01-01 14:16:18.133336449,,,,4.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
2,1900-01-01 14:16:18.462809819,,,,5.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
3,1900-01-01 14:16:18.792342745,,,,6.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
4,1900-01-01 14:16:18.121863355,,,,7.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
5,1900-01-01 14:16:19.451310540,,,,8.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
6,1900-01-01 14:16:19.780804318,,,,9.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
7,1900-01-01 14:16:19.110301299,,,,10.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
8,1900-01-01 14:16:20.439810762,,,,11.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
9,1900-01-01 14:16:20.769247688,,,,12.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
10,1900-01-01 14:16:20.988284840,,,,13.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
11,1900-01-01 14:16:21.428266558,,,,14.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
12,1900-01-01 14:16:21.757758058,,,,15.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
13,1900-01-01 14:16:21.872495390,,,,16.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
14,1900-01-01 14:16:22.416721891,,,,17.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
15,1900-01-01 14:16:22.746270150,,,,18.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
16,1900-01-01 14:16:22.757445570,,,,19.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
17,1900-01-01 14:16:23.405232353,,,,20.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
18,1900-01-01 14:16:23.734741649,,,,21.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
19,1900-01-01 14:16:23.642425930,,,,22.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
20,1900-01-01 14:16:24.393733186,,,,23.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
21,1900-01-01 14:16:24.723225815,,,,24.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
22,1900-01-01 14:16:24.528312410,,,,25.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
23,1900-01-01 14:16:25.382222204,,,,26.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
24,1900-01-01 14:16:25.711699703,,,,27.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
25,1900-01-01 14:16:25.411891480,,,,28.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
26,1900-01-01 14:16:26.370650610,,,,29.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
27,1900-01-01 14:16:26.700223684,,,,30.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
28,1900-01-01 14:16:26.296340170,,,,31.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
29,1900-01-01 14:16:27.359144739,,,,32.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
30,1900-01-01 14:16:27.688647165,,,,33.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
31,1900-01-01 14:16:27.181512390,,,,34.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
32,1900-01-01 14:16:28.347686313,,,,35.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
33,1900-01-01 14:16:28.677065183,,,,36.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
34,1900-01-01 14:16:28.652870100,,,,37.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
35,1900-01-01 14:16:29.336022312,,,,38.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
36,1900-01-01 14:16:29.665498145,,,,39.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
37,1900-01-01 14:16:29.995043627,,,,40.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
38,1900-01-01 14:16:30.324538275,,,,41.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
39,1900-01-01 14:16:30.653924219,,,,42.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
40,1900-01-01 14:16:30.983441626,,,,43.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
41,1900-01-01 14:16:31.312877441,,,,44.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
42,1900-01-01 14:16:31.642386292,,,,45.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
43,1900-01-01 14:16:31.971850737,,,,46.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
44,1900-01-01 14:16:32.301394922,,,,47.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
45,1900-01-01 14:16:32.630889866,,,,48.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
46,1900-01-01 14:16:32.960367755,,,,49.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
47,1900-01-01 14:16:33.289863014,,,,50.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
48,1900-01-01 14:16:33.619295828,,,,51.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
49,1900-01-01 14:16:33.948693698,,,,52.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
50,1900-01-01 14:16:34.278183883,,,,53.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
51,1900-01-01 14:16:34.607648217,,,,54.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
52,1900-01-01 14:16:34.937189716,,,,55.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
53,1900-01-01 14:16:35.266620753,,,,56.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
54,1900-01-01 14:16:35.596051364,,,,57.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
55,1900-01-01 14:16:35.925532345,,,,58.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
56,1900-01-01 14:16:36.254965604,,,,59.0,40.790465,-8.674706,1,tx,2,17,2400,32,296.6879706958087
