0,14:16:17.799278023,,,,1,40.780168,-8.680668
1,14:16:18.133336449,,,,4,40.780168,-8.680668
2,14:16:18.462809819,,,,5,40.780168,-8.680668
3,14:16:18.792342745,,,,6,40.780168,-8.680668
4,14:16:18.121863355,,,,7,40.780168,-8.680668
5,14:16:19.451310540,,,,8,40.780168,-8.680668
6,14:16:19.780804318,,,,9,40.780168,-8.680668
7,14:16:19.110301299,,,,10,40.780168,-8.680668
8,14:16:20.439810762,,,,11,40.780168,-8.680668
9,14:16:20.769247688,,,,12,40.780168,-8.680668
10,14:16:20.98828484,,,,13,40.780168,-8.680668
11,14:16:21.428266558,,,,14,40.780168,-8.680668
12,14:16:21.757758058,,,,15,40.780168,-8.680668
13,14:16:21.87249539,,,,16,40.780168,-8.680668
14,14:16:22.416721891,,,,17,40.780168,-8.680668
15,14:16:22.746270150,,,,18,40.780168,-8.680668
16,14:16:22.75744557,,,,19,40.780168,-8.680668
17,14:16:23.405232353,,,,20,40.780168,-8.680668
18,14:16:23.734741649,,,,21,40.780168,-8.680668
19,14:16:23.64242593,,,,22,40.780168,-8.680668
20,14:16:24.393733186,,,,23,40.780168,-8.680668
21,14:16:24.723225815,,,,24,40.780168,-8.680668
22,14:16:24.52831241,,,,25,40.780168,-8.680668
23,14:16:25.382222204,,,,26,40.780168,-8.680668
24,14:16:25.711699703,,,,27,40.780168,-8.680668
25,14:16:25.41189148,,,,28,40.780168,-8.680668
26,14:16:26.370650610,,,,29,40.780168,-8.680668
27,14:16:26.700223684,,,,30,40.780168,-8.680668
28,14:16:26.29634017,,,,31,40.780168,-8.680668
29,14:16:27.359144739,,,,32,40.780168,-8.680668
30,14:16:27.688647165,,,,33,40.780168,-8.680668
31,14:16:27.18151239,,,,34,40.780168,-8.680668
32,14:16:28.347686313,,,,35,40.780168,-8.680668
33,14:16:28.677065183,,,,36,40.780168,-8.680668
34,14:16:28.6528701,,,,37,40.780168,-8.680668
35,14:16:29.336022312,,,,38,40.780168,-8.680668
36,14:16:29.665498145,,,,39,40.780168,-8.680668
37,14:16:29.995043627,,,,40,40.780168,-8.680668
38,14:16:30.324538275,,,,41,40.780168,-8.680668
39,14:16:30.653924219,,,,42,40.780168,-8.680668
40,14:16:30.983441626,,,,43,40.780168,-8.680668
41,14:16:31.312877441,,,,44,40.780168,-8.680668
42,14:16:31.642386292,,,,45,40.780168,-8.680668
43,14:16:31.971850737,,,,46,40.780168,-8.680668
44,14:16:32.301394922,,,,47,40.780168,-8.680668
45,14:16:32.630889866,,,,48,40.780168,-8.680668
46,14:16:32.960367755,,,,49,40.780168,-8.680668
47,14:16:33.289863014,,,,50,40.780168,-8.680668
48,14:16:33.619295828,,,,51,40.780168,-8.680668
49,14:16:33.948693698,,,,52,40.780168,-8.680668
50,14:16:34.278183883,,,,53,40.780168,-8.680668
51,14:16:34.607648217,,,,54,40.780168,-8.680668
52,14:16:34.937189716,,,,55,40.780168,-8.680668
53,14:16:35.266620753,,,,56,40.780168,-8.680668
54,14:16:35.596051364,,,,57,40.780168,-8.680668
55,14:16:35.925532345,,,,58,40.780168,-8.680668
56,14:16:36.254965604,,,,59,40.780168,-8.680668
57,14:16:36.584529419,,,,60,40.780168,-8.680668
58,14:16:36.913896937,,,,61,40.780168,-8.680668
59,14:16:37.243435789,,,,62,40.780168,-8.680668
60,14:16:37.572976752,,,,63,40.780168,-8.680668
61,14:16:37.902413048,,,,64,40.780168,-8.680668
62,14:16:38.231839048,,,,65,40.780168,-8.680668
63,14:16:38.561285048,,,,66,40.780168,-8.680668
64,14:16:38.890750362,,,,67,40.780168,-8.680668
65,14:16:39.220247529,,,,68,40.780168,-8.680668
66,14:16:39.549741103,,,,69,40.780168,-8.680668
67,14:16:39.879195176,,,,70,40.780168,-8.680668
68,14:16:40.208682528,,,,71,40.780168,-8.680668
69,14:16:40.538120713,,,,72,40.780168,-8.680668
70,14:16:40.867612602,,,,73,40.780168,-8.680668
71,14:16:41.197115398,,,,74,40.780168,-8.680668
72,14:16:41.526544583,,,,75,40.780168,-8.680668
73,14:16:41.856071897,,,,76,40.780168,-8.680668
74,14:16:42.185489768,,,,77,40.780168,-8.680668
75,14:16:42.514940230,,,,78,40.780168,-8.680668
76,14:16:42.844423452,,,,79,40.780168,-8.680668
77,14:16:43.173866304,,,,80,40.780168,-8.680668
78,14:16:43.503387359,,,,81,40.780168,-8.680668
79,14:16:43.832758100,,,,82,40.780168,-8.680668
80,14:16:44.162278063,,,,83,40.780168,-8.680668
81,14:16:44.491696914,,,,84,40.780168,-8.680668
82,14:16:44.821177451,,,,85,40.780168,-8.680668
83,14:16:45.150675636,,,,86,40.780168,-8.680668
84,14:16:45.480191599,,,,87,40.780168,-8.680668
85,14:16:45.809587636,,,,88,40.780168,-8.680668
86,14:16:46.139108062,,,,89,40.780168,-8.680668
87,14:16:46.468554913,,,,90,40.780168,-8.680668
