subindex,time,rssi,noise,nrx,ntx,lat,lon,node,role,pos,power,rate,size,distance
21,1900-01-01 17:08:32.558644716,,,,25.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
22,1900-01-01 17:08:32.680513309,,,,26.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
23,1900-01-01 17:08:32.802335068,,,,27.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
24,1900-01-01 17:08:32.924179716,,,,28.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
25,1900-01-01 17:08:32.460860680,,,,29.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
26,1900-01-01 17:08:32.167877512,,,,30.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
27,1900-01-01 17:08:32.289750883,,,,31.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
28,1900-01-01 17:08:32.411646401,,,,32.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
29,1900-01-01 17:08:33.533514623,,,,33.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
30,1900-01-01 17:08:33.655330142,,,,34.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
31,1900-01-01 17:08:33.777238530,,,,35.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
32,1900-01-01 17:08:33.899111327,,,,36.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
33,1900-01-01 17:08:33.209806410,,,,37.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
34,1900-01-01 17:08:33.142819178,,,,38.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
35,1900-01-01 17:08:33.264636826,,,,39.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
36,1900-01-01 17:08:33.386525882,,,,40.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
37,1900-01-01 17:08:33.508380437,,,,41.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
38,1900-01-01 17:08:34.630250715,,,,42.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
39,1900-01-01 17:08:34.752063493,,,,43.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
40,1900-01-01 17:08:34.873914863,,,,44.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
41,1900-01-01 17:08:34.995864882,,,,45.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
42,1900-01-01 17:08:34.117715956,,,,46.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
43,1900-01-01 17:08:34.239533493,,,,47.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
44,1900-01-01 17:08:34.361445270,,,,48.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
45,1900-01-01 17:08:34.483396474,,,,49.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
46,1900-01-01 17:08:35.605249418,,,,50.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
47,1900-01-01 17:08:35.727026381,,,,51.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
48,1900-01-01 17:08:35.848868011,,,,52.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
49,1900-01-01 17:08:35.970740733,,,,53.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
50,1900-01-01 17:08:35.926072700,,,,54.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
51,1900-01-01 17:08:35.214460918,,,,55.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
52,1900-01-01 17:08:35.336286659,,,,56.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
53,1900-01-01 17:08:35.458165677,,,,57.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
54,1900-01-01 17:08:36.580028251,,,,58.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
55,1900-01-01 17:08:36.701905788,,,,59.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
56,1900-01-01 17:08:36.823781492,,,,60.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
57,1900-01-01 17:08:36.945636103,,,,61.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
58,1900-01-01 17:08:36.675433250,,,,62.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
59,1900-01-01 17:08:36.189383677,,,,63.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
60,1900-01-01 17:08:36.311237547,,,,64.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
61,1900-01-01 17:08:36.433189417,,,,65.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
62,1900-01-01 17:08:37.554986028,,,,66.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
63,1900-01-01 17:08:37.676814639,,,,67.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
64,1900-01-01 17:08:37.798699898,,,,68.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
65,1900-01-01 17:08:37.920543269,,,,69.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
66,1900-01-01 17:08:37.424505460,,,,70.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
67,1900-01-01 17:08:37.164285009,,,,71.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
68,1900-01-01 17:08:37.286082380,,,,72.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
69,1900-01-01 17:08:37.407949935,,,,73.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
70,1900-01-01 17:08:38.529831287,,,,74.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
71,1900-01-01 17:08:38.651721490,,,,75.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
72,1900-01-01 17:08:38.773519027,,,,76.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
73,1900-01-01 17:08:38.895405657,,,,77.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
74,1900-01-01 17:08:38.172530830,,,,78.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
75,1900-01-01 17:08:38.139022472,,,,79.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
76,1900-01-01 17:08:38.260931249,,,,80.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
77,1900-01-01 17:08:38.382769212,,,,81.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
78,1900-01-01 17:08:38.504668620,,,,82.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
79,1900-01-01 17:08:39.626555583,,,,83.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
80,1900-01-01 17:08:39.748346842,,,,84.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
81,1900-01-01 17:08:39.870251101,,,,85.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
82,1900-01-01 17:08:39.992097286,,,,86.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
83,1900-01-01 17:08:39.113990971,,,,87.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
84,1900-01-01 17:08:39.235802878,,,,88.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
85,1900-01-01 17:08:39.357619545,,,,89.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
86,1900-01-01 17:08:39.479590471,,,,90.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
87,1900-01-01 17:08:40.601419286,,,,91.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
88,1900-01-01 17:08:40.723252545,,,,92.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
89,1900-01-01 17:08:40.845022785,,,,93.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
90,1900-01-01 17:08:40.966947730,,,,94.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
91,1900-01-01 17:08:40.888284710,,,,95.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
92,1900-01-01 17:08:40.210629304,,,,96.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
93,1900-01-01 17:08:40.332471804,,,,97.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
94,1900-01-01 17:08:40.454349896,,,,98.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
95,1900-01-01 17:08:41.576187063,,,,99.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
96,1900-01-01 17:08:41.698049878,,,,100.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
97,1900-01-01 17:08:41.819901618,,,,101.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
98,1900-01-01 17:08:41.941799396,,,,102.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
99,1900-01-01 17:08:41.636485250,,,,103.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
100,1900-01-01 17:08:41.185456877,,,,104.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
101,1900-01-01 17:08:41.307389859,,,,105.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
102,1900-01-01 17:08:41.429173451,,,,106.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
103,1900-01-01 17:08:42.551031377,,,,107.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
104,1900-01-01 17:08:42.672824747,,,,108.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
105,1900-01-01 17:08:42.794707599,,,,109.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
106,1900-01-01 17:08:42.916561581,,,,110.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
107,1900-01-01 17:08:42.384560800,,,,111.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
108,1900-01-01 17:08:42.160296654,,,,112.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
109,1900-01-01 17:08:42.282066303,,,,113.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
110,1900-01-01 17:08:42.403967969,,,,114.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
111,1900-01-01 17:08:43.525785876,,,,115.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
112,1900-01-01 17:08:43.647639747,,,,116.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
113,1900-01-01 17:08:43.769509136,,,,117.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
114,1900-01-01 17:08:43.891382913,,,,118.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
115,1900-01-01 17:08:43.131915060,,,,119.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
116,1900-01-01 17:08:43.135044580,,,,120.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
117,1900-01-01 17:08:43.256916802,,,,121.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
118,1900-01-01 17:08:43.378713339,,,,122.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
119,1900-01-01 17:08:43.500610598,,,,123.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
120,1900-01-01 17:08:44.622401913,,,,124.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
121,1900-01-01 17:08:44.744253116,,,,125.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
122,1900-01-01 17:08:44.866134913,,,,126.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
123,1900-01-01 17:08:44.988035320,,,,127.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
124,1900-01-01 17:08:44.109844061,,,,128.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
125,1900-01-01 17:08:44.231646783,,,,129.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
126,1900-01-01 17:08:44.353556320,,,,130.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
127,1900-01-01 17:08:44.475437209,,,,131.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
128,1900-01-01 17:08:45.597222986,,,,132.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
129,1900-01-01 17:08:45.719092671,,,,133.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
130,1900-01-01 17:08:45.840903338,,,,134.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
131,1900-01-01 17:08:45.962774671,,,,135.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
132,1900-01-01 17:08:45.845866710,,,,136.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
133,1900-01-01 17:08:45.206480653,,,,137.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
134,1900-01-01 17:08:45.328315671,,,,138.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
135,1900-01-01 17:08:45.450156875,,,,139.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
136,1900-01-01 17:08:46.572044060,,,,140.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
137,1900-01-01 17:08:46.693842597,,,,141.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
138,1900-01-01 17:08:46.815713115,,,,142.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
139,1900-01-01 17:08:46.937553078,,,,143.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
140,1900-01-01 17:08:46.594497630,,,,144.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
141,1900-01-01 17:08:46.181298208,,,,145.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
142,1900-01-01 17:08:46.303101856,,,,146.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
143,1900-01-01 17:08:46.424976356,,,,147.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
144,1900-01-01 17:08:47.546782485,,,,148.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
145,1900-01-01 17:08:47.668643041,,,,149.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
146,1900-01-01 17:08:47.790489355,,,,150.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
147,1900-01-01 17:08:47.912328429,,,,151.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
148,1900-01-01 17:08:47.341987070,,,,152.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
149,1900-01-01 17:08:47.156034337,,,,153.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
150,1900-01-01 17:08:47.277912022,,,,154.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
151,1900-01-01 17:08:47.399759744,,,,155.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
152,1900-01-01 17:08:48.521527929,,,,156.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
153,1900-01-01 17:08:48.643436429,,,,157.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
154,1900-01-01 17:08:48.765218947,,,,158.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
155,1900-01-01 17:08:48.887106410,,,,159.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
156,1900-01-01 17:08:48.902744700,,,,160.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
157,1900-01-01 17:08:48.130829836,,,,161.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
158,1900-01-01 17:08:48.252719503,,,,162.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
159,1900-01-01 17:08:48.374557336,,,,163.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
160,1900-01-01 17:08:48.496337984,,,,164.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
161,1900-01-01 17:08:49.618266114,,,,165.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
162,1900-01-01 17:08:49.740106502,,,,166.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
163,1900-01-01 17:08:49.861846873,,,,167.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
164,1900-01-01 17:08:49.983777428,,,,168.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
165,1900-01-01 17:08:49.105627447,,,,169.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
166,1900-01-01 17:08:49.227458743,,,,170.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
167,1900-01-01 17:08:49.349329502,,,,171.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
168,1900-01-01 17:08:49.471203761,,,,172.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
169,1900-01-01 17:08:50.593109706,,,,173.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
170,1900-01-01 17:08:50.714833835,,,,174.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
171,1900-01-01 17:08:50.836749576,,,,175.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
172,1900-01-01 17:08:50.958605131,,,,176.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
173,1900-01-01 17:08:50.804060760,,,,177.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
174,1900-01-01 17:08:50.202271761,,,,178.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
175,1900-01-01 17:08:50.324120464,,,,179.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
176,1900-01-01 17:08:50.445937909,,,,180.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
177,1900-01-01 17:08:51.567796927,,,,181.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
178,1900-01-01 17:08:51.689602575,,,,182.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
179,1900-01-01 17:08:51.811445797,,,,183.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
180,1900-01-01 17:08:51.933311964,,,,184.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
181,1900-01-01 17:08:51.551307600,,,,185.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
182,1900-01-01 17:08:51.176940816,,,,186.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
183,1900-01-01 17:08:51.298761816,,,,187.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
184,1900-01-01 17:08:51.420688538,,,,188.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
185,1900-01-01 17:08:52.542524723,,,,189.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
186,1900-01-01 17:08:52.664345334,,,,190.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
187,1900-01-01 17:08:52.786118427,,,,191.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
188,1900-01-01 17:08:52.908043223,,,,192.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
189,1900-01-01 17:08:52.299376300,,,,193.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
190,1900-01-01 17:08:52.151701186,,,,194.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
191,1900-01-01 17:08:52.273610537,,,,195.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
192,1900-01-01 17:08:52.395402334,,,,196.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
193,1900-01-01 17:08:52.517247630,,,,197.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
194,1900-01-01 17:08:53.639089982,,,,198.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
195,1900-01-01 17:08:53.760979407,,,,199.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
196,1900-01-01 17:08:53.882794648,,,,200.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
197,1900-01-01 17:08:53.461144400,,,,201.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
198,1900-01-01 17:08:53.126463907,,,,202.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
199,1900-01-01 17:08:53.248382611,,,,203.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
200,1900-01-01 17:08:53.370178555,,,,204.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
201,1900-01-01 17:08:53.492020666,,,,205.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
202,1900-01-01 17:08:54.613870314,,,,206.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
203,1900-01-01 17:08:54.735722055,,,,207.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
204,1900-01-01 17:08:54.857540851,,,,208.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
205,1900-01-01 17:08:54.979423184,,,,209.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
206,1900-01-01 17:08:54.101227962,,,,210.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
207,1900-01-01 17:08:54.223082073,,,,211.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
208,1900-01-01 17:08:54.344962684,,,,212.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
209,1900-01-01 17:08:54.466810869,,,,213.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
210,1900-01-01 17:08:55.588723351,,,,214.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
211,1900-01-01 17:08:55.710487166,,,,215.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
212,1900-01-01 17:08:55.832303388,,,,216.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
213,1900-01-01 17:08:55.954235184,,,,217.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
214,1900-01-01 17:08:55.760591280,,,,218.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
215,1900-01-01 17:08:55.197830332,,,,219.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
216,1900-01-01 17:08:55.319716017,,,,220.0,40.77029,-8.694895,1,tx,7,22,4800,32,2837.6463139714324
0,1900-01-01 16:49:09.491977668,,,,1.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
1,1900-01-01 16:49:10.618329427,,,,5.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
2,1900-01-01 16:49:10.740215187,,,,6.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
3,1900-01-01 16:49:10.862068390,,,,7.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
4,1900-01-01 16:49:10.983993483,,,,8.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
5,1900-01-01 16:49:10.105800057,,,,9.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
6,1900-01-01 16:49:10.227666279,,,,10.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
7,1900-01-01 16:49:10.349547927,,,,11.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
8,1900-01-01 16:49:10.471414668,,,,12.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
9,1900-01-01 16:49:11.593365575,,,,13.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
10,1900-01-01 16:49:11.715174075,,,,14.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
11,1900-01-01 16:49:11.837098075,,,,15.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
12,1900-01-01 16:49:11.958944093,,,,16.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
13,1900-01-01 16:49:11.808147410,,,,17.0,40.770278,-8.69488,1,tx,6,22,4800,32,2837.7497383134823
